[6512,101145] [6060,101718] 
[421622,716453] [421703,716408] 
[421380,716145] [421369,716093] 
[421501,716525] [421162,716451] 
[421573,716304] [421565,716953] 
[421672,716311] [421524,716560] 
[421642,716950] [421320,716274] 
[421380,716145] [421359,716095] 
[421524,716560] [421032,716567] 
[421623,716005] [421676,716702] 
[421797,716589] [421622,716453] 
[421335,716008] [421876,716021] 
[421662,716704] [421115,716660] 
[421779,716148] [421691,716491] 
[421662,716704] [421264,716056] 
[421876,716021] [421365,716249] 
[421710,716361] [421646,716436] 
[421068,716046] [421871,716811] 
[421398,716728] [421810,716228] 
[422805,946324] [422268,946103] 
[422651,946210] [422438,946195] 
[422839,946234] [422367,946829] 
[422247,946714] [422613,946700] 
[422683,946352] [422883,946146] 
[422549,946345] [422666,946621] 
[422937,946060] [422610,946797] 
[422878,946654] [422112,946249] 
[422674,946358] [422483,946104] 
[422549,946345] [422555,946401] 
[422184,946065] [422692,946799] 
[422133,946554] [422793,946687] 
[422483,946917] [422944,946108] 
[422141,946077] [422725,946382] 
[422192,946559] [422621,946052] 
[422930,946640] [422839,946234] 
[422621,946524] [422578,946029] 
[422141,946077] [422911,946278] 
[422268,946103] [422247,946714] 
[422483,946917] [422732,946579] 
[422627,946017] [422394,946609] 
[422774,946250] [422762,946778] 
[422613,946700] [422080,946172] 
[422468,946903] [422439,946494] 
[422734,946366] [422962,946158] 
[422470,946715] [422150,946178] 
[422116,946938] [422281,946700] 
[422627,946017] [422878,946701] 
[422683,946352] [422774,946250] 
[422737,946961] [422318,946043] 
[422378,946386] [422718,946181] 
[422464,946907] [422651,946210] 
[422255,946054] [422127,946806] 
[422296,946411] [422873,946870] 
[422488,946035] [422116,946938] 
[422666,946621] [422939,946965] 
[422873,946870] [422716,946562] 
[422959,946267] [422540,946325] 
[422367,946829] [422479,946475] 
[422530,946454] [422535,946134] 
[422621,946052] [422803,946421] 
[422334,946347] [422619,946265] 
[422380,946789] [422509,946410] 
[422150,946178] [422417,946580] 
[422627,946017] [422549,946345] 
[422127,946806] [422334,946347] 
[422517,946073] [422574,946046] 
[422378,946386] [422212,946750] 
[422648,946552] [422717,946823] 
[422807,946756] [422847,946323] 
[422621,946524] [422133,946554] 
[422937,946060] [422106,946447] 
[422150,946178] [422296,946411] 
[422736,946287] [422530,946454] 
[422762,946778] [422807,946756] 
[422807,946756] [422720,946735] 
[422517,946073] [422805,946324] 
[422911,946278] [422561,946896] 
[422549,946345] [422987,946399] 
[422169,946635] [422483,946917] 
[422722,946878] [422951,946859] 
[422878,946428] [422207,946103] 
[422296,946411] [422197,946893] 
[422916,946458] [422627,946017] 
[422468,946903] [422497,946981] 
[422574,946046] [422752,946843] 
[422438,946195] [422951,946020] 
[422200,946925] [422184,946975] 
[422197,946893] [422342,946661] 
[422878,946654] [422075,946035] 
[422207,946103] [422754,946567] 
[422069,946999] [422380,946789] 
[422184,946065] [422746,946647] 
[422080,946172] [422169,946635] 
[422987,946399] [422719,946519] 
[422483,946104] [422660,946216] 
[422619,946265] [422683,946352] 
[422207,946103] [422795,946258] 
[422722,946878] [422737,946961] 
[422683,946352] [422347,946660] 
[422621,946052] [422425,946428] 
[422535,946134] [422378,946386] 
[422218,946982] [422729,946028] 
[422770,946393] [422363,946802] 
[422857,946857] [422069,946922] 
[422127,946806] [422368,946222] 
[422394,946609] [422621,946524] 
[422212,946750] [422856,946939] 
[422363,946802] [422069,946999] 
[422318,946043] [422937,946060] 
[422578,946029] [422121,946395] 
[422367,946829] [422023,946577] 
[422857,946857] [422704,946381] 
[422704,946381] [422821,946089] 
[422774,946250] [422979,946801] 
[422856,946939] [422666,946553] 
[422944,946108] [422192,946559] 
[422720,946735] [422770,946393] 
[422878,946428] [422857,946857] 
[422683,946352] [422734,946366] 
[422281,946700] [422685,946172] 
[422857,946172] [422674,946358] 
[422704,946381] [422517,946073] 
[422318,946043] [422829,946763] 
[422734,946366] [422722,946878] 
[422619,946265] [422683,946704] 
[422883,946146] [422899,946985] 
[422704,946381] [422141,946077] 
[422705,946985] [422867,946115] 
[422578,946029] [422218,946982] 
[422944,946108] [422255,946054] 
[422883,946146] [422939,946992] 
[422883,946146] [422206,946927] 
[422255,946054] [422916,946458] 
[422470,946715] [422878,946654] 
[422078,946539] [422959,946267] 
[422574,946046] [422930,946640] 
[422281,946700] [422200,946925] 
[422206,946927] [422288,946377] 
[422613,946700] [422488,946035] 
[422878,946428] [422470,946715] 
[422911,946278] [422468,946903] 
[422342,946661] [422648,946552] 
[422133,946554] [422857,946172] 
[422438,946195] [422184,946065] 
[422951,946020] [422078,946539] 
[422795,946258] [422823,946188] 
[422098,946284] [422516,946726] 
[422737,946961] [422777,946687] 
[422555,946401] [422736,946287] 
[422939,946992] [422705,946985] 
[422288,946377] [422098,946284] 
[422192,946559] [422464,946907] 
[446804,805708] [446573,805044] 
[446085,805584] [446615,805799] 
[446090,805307] [446129,805032] 
[446598,805903] [446641,805787] 
[446904,805544] [446866,805585] 
[446696,805213] [446029,805113] 
[446232,805612] [446290,805197] 
[446513,805642] [446454,805265] 
[446132,805547] [446519,805430] 
[446090,805307] [446872,805658] 
[446655,805973] [446751,805943] 
[446232,805612] [446578,805201] 
[446100,805004] [446712,805142] 
[446615,805799] [446204,805674] 
[446598,805348] [446904,805544] 
[446598,805348] [446262,805143] 
[446712,805142] [446224,805219] 
[446071,805149] [446814,805361] 
[446207,805653] [446085,805584] 
[446132,805547] [446899,805709] 
[446802,805451] [446875,805354] 
[446513,805642] [446696,805213] 
[446049,805595] [446100,805004] 
[446696,805213] [446232,805612] 
[446085,805584] [446132,805547] 
[446573,805044] [446865,805465] 
[446578,805201] [446804,805708] 
[446513,805642] [446271,805418] 
[446866,805585] [446598,805903] 
[446814,805361] [446049,805595] 
[446866,805585] [446286,805994] 
[446271,805418] [446090,805307] 
[446189,805892] [446515,805165] 
[446218,805992] [446207,805653] 
[446065,805961] [446598,805348] 
[446454,805265] [446587,805695] 
[446537,805849] [446543,805662] 
[446189,805892] [446581,805081] 
[446513,805642] [446487,805158] 
[446287,805786] [446218,805992] 
[446513,805642] [446607,805285] 
[446866,805585] [446288,805521] 
[446581,805081] [446589,805136] 
[446189,805892] [446002,805927] 
[446090,805307] [446784,805027] 
[446804,805708] [446744,805841] 
[446288,805521] [446589,805991] 
[446049,805595] [446513,805642] 
[446744,805841] [446979,805855] 
[446232,805612] [446317,805467] 
[446454,805265] [446655,805973] 
[446513,805642] [446869,805960] 
[446090,805307] [446625,805734] 
[446454,805265] [446294,805746] 
[446872,805658] [446223,805606] 
[446487,805158] [446698,805813] 
[446029,805113] [446802,805451] 
[446581,805081] [446287,805786] 
[446655,805973] [446667,805389] 
[446802,805451] [446065,805961] 
[446589,805136] [446537,805849] 
[446543,805662] [446071,805149] 
[446129,805032] [446193,805990] 
[447804,726840] [447847,726135] 
[447338,726516] [447853,726093] 
[447736,726301] [447226,726954] 
[447080,726158] [447500,726241] 
[447310,726119] [447599,726868] 
[447506,726617] [447132,726505] 
[447126,726239] [447376,726287] 
[447126,726239] [447037,726757] 
[447500,726195] [447736,726301] 
[447629,726917] [447781,726609] 
[447212,726453] [447805,726700] 
[447201,726634] [447284,726517] 
[447506,726617] [447633,726337] 
[447079,726196] [447040,726906] 
[447751,726324] [447199,726935] 
[447033,726721] [447080,726158] 
[447570,726020] [447751,726324] 
[447378,726482] [447207,726197] 
[447212,726453] [447804,726840] 
[447847,726135] [447545,726595] 
[447853,726093] [447500,726195] 
[447079,726196] [447799,726036] 
[447199,726935] [447580,726132] 
[447717,726702] [447977,726434] 
[447033,726721] [447434,726208] 
[447847,726135] [447822,726748] 
[447040,726906] [447164,726749] 
[447486,726717] [447101,726446] 
[447506,726617] [447778,726211] 
[447668,726834] [447801,726373] 
[447434,726208] [447126,726239] 
[447990,726476] [447033,726721] 
[447109,726056] [447506,726617] 
[447506,726617] [447330,726490] 
[447199,726935] [447061,726452] 
[447633,726337] [447985,726998] 
[447985,726998] [447668,726834] 
[447201,726634] [447488,726068] 
[447990,726476] [447570,726020] 
[447109,726056] [447633,726136] 
[447376,726287] [447560,726277] 
[447500,726195] [447079,726196] 
[447580,726132] [447486,726717] 
[447751,726324] [447668,726376] 
[447861,726613] [447544,726773] 
[447284,726517] [447861,726613] 
[447338,726516] [447555,726583] 
[447241,726681] [447378,726482] 
[447241,726681] [447990,726476] 
[447736,726301] [447629,726917] 
[447847,726135] [447503,726196] 
[447126,726239] [447617,726956] 
[447990,726476] [447201,726634] 
[447599,726868] [447556,726823] 
[447580,726132] [447109,726056] 
[447580,726132] [447212,726453] 
[447212,726453] [447101,726903] 
[447977,726434] [447468,726023] 
[447633,726136] [447367,726897] 
[447545,726595] [447338,726516] 
[447990,726476] [447820,726770] 
[447061,726452] [447310,726119] 
[447330,726490] [447130,726218] 
[447506,726617] [447717,726702] 
[457997,287299] [457224,287754] 
[457421,287085] [457344,287311] 
[457937,287510] [457409,287864] 
[457186,287667] [457578,287150] 
[457958,287183] [457508,287186] 
[457738,287746] [457377,287158] 
[457125,287307] [457243,287679] 
[457958,287183] [457997,287299] 
[457507,287913] [457852,287137] 
[457903,287110] [457766,287205] 
[457555,287515] [457695,287635] 
[457993,287971] [457104,287420] 
[457022,287848] [457900,287953] 
[457344,287311] [457022,287221] 
[457060,287501] [457738,287746] 
[457640,287475] [457122,287969] 
[457357,287639] [457942,287642] 
[457183,287397] [457601,287550] 
[457535,287858] [457903,287110] 
[457278,287307] [457931,287735] 
[457380,287021] [457205,287242] 
[457809,287819] [457534,287550] 
[457667,287257] [457069,287883] 
[457667,287257] [457555,287515] 
[457421,287085] [457183,287397] 
[457931,287735] [457559,287056] 
[457350,287776] [457380,287021] 
[457200,287307] [457089,287462] 
[457409,287864] [457478,287031] 
[457205,287242] [457454,287902] 
[457478,287031] [457958,287183] 
[457958,287183] [457308,287500] 
[457478,287031] [457186,287667] 
[457677,287528] [457136,287700] 
[457900,287953] [457615,287828] 
[457667,287257] [457677,287528] 
[457357,287639] [457780,287751] 
[457022,287221] [457886,287514] 
[457780,287751] [457302,287559] 
[457321,287745] [457628,287198] 
[457340,287425] [457321,287745] 
[457215,287760] [457963,287219] 
[457287,287330] [457147,287022] 
[457883,287331] [457022,287848] 
[457937,287510] [457638,287141] 
[457022,287848] [457968,287784] 
[457575,287370] [457215,287760] 
[457931,287735] [457789,287995] 
[457205,287242] [457287,287330] 
[457370,287322] [457467,287199] 
[457993,287971] [457964,287234] 
[457454,287902] [457828,287951] 
[457069,287883] [457404,287199] 
[457215,287760] [457667,287257] 
[457564,287196] [457153,287540] 
[457837,287407] [457103,287322] 
[457968,287784] [457446,287763] 
[457993,287971] [457886,287425] 
[457559,287056] [457403,287209] 
[457465,287020] [457809,287819] 
[457628,287198] [457919,287819] 
[457097,287377] [457763,287938] 
[457645,287492] [457993,287971] 
[457852,287883] [457645,287492] 
[457809,287819] [457851,287629] 
[457837,287407] [457959,287915] 
[457030,287039] [457676,287719] 
[457659,287255] [457289,287804] 
[457886,287425] [457300,287121] 
[457963,287219] [457201,287528] 
[457837,287407] [457659,287255] 
[457900,287953] [457640,287475] 
[457578,287150] [457695,287809] 
[457302,287559] [457020,287851] 
[457409,287864] [457603,287487] 
[457022,287221] [457535,287689] 
[457535,287689] [457564,287196] 
[457069,287883] [457507,287913] 
[457964,287234] [457278,287307] 
[457601,287550] [457077,287571] 
[457937,287510] [457419,287955] 
[457082,287999] [457370,287322] 
[457022,287848] [457456,287136] 
[457434,287428] [457339,287555] 
[457082,287999] [457357,287639] 
[457919,287819] [457471,287901] 
[457278,287307] [457106,287792] 
[457919,287819] [457350,287776] 
[457958,287183] [457082,287999] 
[457659,287255] [457852,287883] 
[457852,287137] [457226,287073] 
[457302,287559] [457434,287428] 
[457695,287635] [457975,287434] 
[457766,287205] [457575,287370] 
[457575,287370] [457404,287403] 
[457403,287209] [457883,287331] 
[457615,287828] [457097,287377] 
[457069,287883] [457421,287085] 
[457022,287221] [457340,287425] 
[457419,287955] [457030,287039] 
[457020,287851] [457535,287858] 
[457535,287858] [457314,287975] 
[457409,287864] [457200,287307] 
[457789,287995] [457937,287510] 
[457695,287635] [457125,287307] 
[457350,287776] [457106,287825] 
[457575,287370] [457893,287654] 
[457380,287021] [457465,287020] 
[457535,287858] [457060,287501] 
[457886,287425] [457081,287949] 
[478936,358238] [478528,358918] 
[478031,358188] [478529,358468] 
[478529,358468] [478348,358493] 
[478747,358038] [478964,358970] 
[478529,358628] [478981,358153] 
[478529,358628] [478884,358504] 
[478076,358215] [478691,358579] 
[478690,358975] [478585,358777] 
[478228,358299] [478965,358899] 
[478797,358268] [478624,358438] 
[478995,358119] [478882,358916] 
[478031,358188] [478228,358299] 
[478995,358119] [478587,358021] 
[478925,358756] [478936,358238] 
[478638,358237] [478076,358215] 
[478140,358917] [478529,358628] 
[478255,358277] [478067,358123] 
[478388,358204] [478978,358580] 
[478872,358814] [478388,358204] 
[478585,358777] [478719,358203] 
[478663,358858] [478350,358691] 
[478529,358468] [478836,358815] 
[478031,358188] [478872,358814] 
[478025,358938] [478973,358534] 
[478161,358073] [478431,358875] 
[478935,358458] [478298,358615] 
[478797,358268] [478516,358586] 
[478015,358224] [478414,358891] 
[478034,358202] [478051,358018] 
[478034,358202] [478460,358454] 
[478298,358615] [478823,358485] 
[478516,358628] [478935,358458] 
[478925,358756] [478419,358949] 
[478592,358214] [478525,358204] 
[478228,358299] [478025,358938] 
[478414,358891] [478270,358845] 
[478836,358815] [478592,358214] 
[478025,358938] [478301,358373] 
[478884,358504] [478559,358813] 
[478792,358163] [478813,358498] 
[478559,358813] [478516,358628] 
[478884,358504] [478677,358300] 
[478478,358216] [478608,358868] 
[478797,358268] [478196,358473] 
[478350,358691] [478140,358917] 
[478749,358593] [478516,358839] 
[478161,358073] [478741,358519] 
[478592,358214] [478663,358858] 
[478882,358916] [478065,358533] 
[478973,358534] [478925,358756] 
[478270,358845] [478509,358857] 
[478348,358708] [478776,358060] 
[478301,358373] [478203,358546] 
[478065,358533] [478792,358163] 
[478431,358875] [478773,358436] 
[478051,358018] [478255,358277] 
[478638,358237] [478212,358206] 
[478752,358709] [478111,358259] 
[478201,358140] [478496,358802] 
[478773,358436] [478747,358038] 
[478065,358533] [478478,358216] 
[478431,358875] [478749,358593] 
[478741,358519] [478590,358778] 
[478602,358607] [478638,358237] 
[478677,358300] [478752,358709] 
[478624,358438] [478683,358773] 
[478111,358259] [478461,358339] 
[478797,358268] [478601,358828] 
[478935,358458] [478348,358708] 
[478776,358060] [478015,358224] 
[478516,358839] [478782,358856] 
[478585,358777] [478145,358307] 
[478025,358938] [478034,358202] 
[478981,358153] [478918,358060] 
[478388,358204] [478797,358268] 
[478031,358188] [478161,358073] 
[478348,358708] [478995,358119] 
[478051,358018] [478636,358343] 
[478516,358839] [478690,358975] 
[478559,358813] [478201,358140] 
[478782,358856] [478602,358607] 
[478212,358206] [478965,358900] 
[478782,358856] [478692,358655] 
[506773,30766] [506989,30990] 
[506294,30935] [506817,30935] 
[506614,30982] [506983,30514] 
[506137,30804] [506704,30791] 
[506453,30226] [506007,30930] 
[506441,30934] [506995,30461] 
[506725,30717] [506453,30226] 
[506108,30647] [506305,30548] 
[506393,30556] [506660,30897] 
[506867,30580] [506725,30717] 
[506228,30474] [506137,30804] 
[506725,30717] [506568,30444] 
[506958,30228] [506745,30056] 
[506832,30016] [506059,30867] 
[506730,30273] [506958,30228] 
[506062,30053] [506730,30273] 
[506040,30450] [506415,30861] 
[506790,30993] [506429,30319] 
[506832,30016] [506178,30866] 
[506882,30442] [506657,30168] 
[506568,30444] [506187,30608] 
[506317,30385] [506498,30225] 
[506147,30200] [506097,30524] 
[506745,30056] [506684,30841] 
[506704,30791] [506869,30192] 
[506192,30702] [506393,30556] 
[506498,30225] [506565,30996] 
[506642,30284] [506149,30963] 
[506805,30729] [506303,30643] 
[506486,30905] [506040,30450] 
[506453,30226] [506718,30930] 
[506420,30054] [506294,30935] 
[506614,30982] [506966,30976] 
[506942,30340] [506420,30054] 
[506103,30636] [506773,30766] 
[506958,30228] [506832,30016] 
[506513,30327] [506317,30385] 
[506989,30990] [506987,30733] 
[506503,30168] [506441,30934] 
[506958,30228] [506228,30474] 
[506147,30200] [506882,30442] 
[506805,30729] [506851,30822] 
[506187,30608] [506703,30010] 
[506303,30643] [506971,30086] 
[506103,30636] [506993,30662] 
[506393,30556] [506942,30340] 
[506951,30355] [506503,30168] 
[506832,30016] [506513,30327] 
[506660,30897] [506789,30801] 
[506097,30524] [506727,30722] 
[506805,30729] [506558,30474] 
[506565,30996] [506147,30200] 
[506378,30188] [506790,30993] 
[506169,30694] [506866,30521] 
[506657,30168] [506805,30729] 
[506393,30556] [506229,30682] 
[506149,30963] [506486,30905] 
[506294,30935] [506867,30580] 
[506229,30682] [506642,30284] 
[506832,30016] [506169,30694] 
[506147,30200] [506579,30194] 
[506420,30054] [506951,30355] 
[506851,30822] [506614,30982] 
[506657,30168] [506468,30018] 
[506097,30524] [506522,30612] 
[506867,30580] [506378,30188] 
[506147,30200] [506103,30636] 
[506642,30284] [506062,30053] 
[506007,30930] [506108,30647] 
[519308,556146] [519460,556405] 
[519023,556504] [519297,556252] 
[519260,556868] [519570,556537] 
[519546,556946] [519473,556681] 
[519822,556471] [519448,556996] 
[519741,556513] [519675,556145] 
[519023,556504] [519893,556156] 
[519666,556380] [519662,556666] 
[519914,556429] [519260,556868] 
[519997,556038] [519339,556692] 
[519886,556353] [519767,556332] 
[519031,556434] [519760,556969] 
[519342,556344] [519868,556652] 
[519333,556589] [519510,556437] 
[519230,556431] [519023,556504] 
[519322,556691] [519313,556773] 
[519297,556252] [519624,556870] 
[519290,556184] [519943,556730] 
[519460,556405] [519741,556513] 
[519914,556429] [519474,556152] 
[519058,556325] [519342,556344] 
[519031,556434] [519328,556193] 
[519031,556434] [519863,556335] 
[519313,556773] [519623,556907] 
[519570,556537] [519113,556653] 
[519290,556184] [519333,556589] 
[519997,556038] [519914,556429] 
[519012,556845] [519308,556146] 
[519997,556038] [519152,556669] 
[519943,556730] [519012,556845] 
[519058,556325] [519787,556114] 
[519345,556147] [519052,556683] 
[519480,556505] [519236,556379] 
[519943,556730] [519562,556895] 
[519441,556820] [519345,556147] 
[519215,556999] [519767,556458] 
[519556,556719] [519172,556633] 
[519369,556499] [519177,556728] 
[519741,556513] [519480,556505] 
[519313,556773] [519666,556380] 
[519460,556405] [519624,556620] 
[519444,556395] [519840,556177] 
[519562,556895] [519886,556353] 
[519767,556458] [519441,556820] 
[519767,556332] [519556,556719] 
[519058,556325] [519961,556092] 
[519933,556899] [519181,556222] 
[519662,556666] [519127,556259] 
[519657,556370] [519369,556499] 
[519236,556379] [519694,556703] 
[519219,556796] [519657,556370] 
[519236,556379] [519456,556579] 
[519042,556352] [519219,556796] 
[519822,556471] [519236,556039] 
[519767,556458] [519683,556989] 
[519290,556184] [519505,556349] 
[519339,556692] [519822,556471] 
[519236,556039] [519378,556310] 
[519378,556310] [519519,556642] 
[519675,556145] [519031,556434] 
[519694,556703] [519322,556691] 
[519058,556325] [519215,556999] 
[519219,556796] [519546,556946] 
[519333,556589] [519419,556509] 
[519480,556505] [519276,556528] 
[519914,556429] [519290,556184] 
[519215,556999] [519834,556127] 
[519787,556114] [519725,556449] 
[519570,556537] [519058,556325] 
[519546,556946] [519933,556899] 
[519219,556796] [519444,556395] 
[519694,556703] [519230,556431] 
[519725,556449] [519042,556352] 
[529605,778197] [529831,778278] 
[529952,778101] [529055,778372] 
[529312,778168] [529217,778618] 
[529486,778274] [529692,778426] 
[529904,778658] [529383,778338] 
[529347,778470] [529720,778306] 
[529848,778231] [529562,778802] 
[529290,778264] [529629,778778] 
[529853,778773] [529955,778566] 
[529255,778291] [529070,778707] 
[529479,778069] [529784,778290] 
[529681,778918] [529717,778578] 
[529870,778578] [529427,778935] 
[529870,778578] [529932,778525] 
[529312,778168] [529476,778219] 
[529244,778897] [529405,778946] 
[529720,778306] [529336,778566] 
[529333,778573] [529246,778015] 
[529191,778816] [529088,778935] 
[529930,778391] [529667,778330] 
[529474,778552] [529116,778934] 
[529546,778562] [529255,778291] 
[529088,778935] [529930,778391] 
[529223,778061] [529160,778831] 
[529055,778372] [529904,778658] 
[529562,778802] [529767,778194] 
[529474,778552] [529546,778562] 
[529907,778279] [529096,778109] 
[529410,778422] [529159,778026] 
[529955,778566] [529196,778187] 
[529427,778935] [529925,778236] 
[529904,778658] [529514,778293] 
[529776,778043] [529329,778336] 
[529116,778934] [529290,778264] 
[529410,778422] [529244,778897] 
[529907,778279] [529952,778101] 
[529142,778349] [529474,778552] 
[529217,778618] [529681,778918] 
[529870,778578] [529848,778231] 
[529782,778167] [529479,778069] 
[529486,778274] [529577,778401] 
[529499,778609] [529789,778054] 
[529514,778293] [529211,778849] 
[529044,778057] [529605,778197] 
[529010,778030] [529158,778113] 
[529546,778562] [529191,778816] 
[529383,778338] [529877,778780] 
[529160,778831] [529486,778274] 
[529848,778231] [529347,778470] 
[529848,778231] [529410,778422] 
[529191,778816] [529301,778686] 
[529562,778802] [529944,778536] 
[529223,778061] [529085,778551] 
[529010,778030] [529907,778279] 
[529549,778857] [529068,778148] 
[529055,778372] [529782,778167] 
[529070,778707] [529333,778573] 
[529943,778599] [529043,778215] 
[529055,778372] [529506,778767] 
[529506,778767] [529549,778857] 
[529070,778707] [529581,778789] 
[529514,778293] [529333,778236] 
[529577,778401] [529883,778978] 
[529784,778290] [529870,778578] 
[529223,778061] [529618,778625] 
[529486,778274] [529142,778349] 
[529681,778918] [529880,778657] 
[529474,778552] [529406,778585] 
[529562,778802] [529499,778609] 
[529246,778015] [529853,778773] 
[529667,778330] [529280,778355] 
[529904,778658] [529044,778057] 
[529383,778338] [529223,778061] 
[529211,778849] [529943,778599] 
[529782,778167] [529279,778513] 
[529070,778707] [529312,778168] 
[529333,778236] [529776,778043] 
[537088,538629] [537476,538447] 
[537481,538269] [537479,538191] 
[537241,538390] [537712,538332] 
[537504,538874] [537603,538589] 
[537560,538111] [537832,538782] 
[537854,538257] [537346,538368] 
[537165,538815] [537622,538013] 
[537479,538191] [537471,538908] 
[537219,538524] [537749,538597] 
[537589,538644] [537060,538149] 
[537349,538116] [537560,538111] 
[537940,538633] [537722,538185] 
[537597,538879] [537528,538203] 
[537033,538360] [537781,538356] 
[537019,538841] [537977,538200] 
[537176,538922] [537567,538876] 
[537649,538125] [537953,538752] 
[537547,538333] [537779,538832] 
[537046,538538] [537334,538860] 
[537046,538385] [537110,538411] 
[537852,538409] [537313,538126] 
[537953,538752] [537062,538629] 
[537349,538116] [537938,538184] 
[537779,538832] [537805,538332] 
[537209,538396] [537044,538319] 
[537978,538403] [537940,538633] 
[537384,538316] [537831,538236] 
[537522,538549] [537456,538974] 
[537431,538543] [537960,538754] 
[537679,538483] [537129,538203] 
[537688,538355] [537071,538270] 
[537357,538201] [537819,538631] 
[537222,538375] [537580,538916] 
[537726,538233] [537709,538723] 
[537096,538619] [537476,538771] 
[537379,538974] [537390,538204] 
[537960,538754] [537241,538390] 
[537688,538355] [537597,538879] 
[537849,538445] [537262,538528] 
[537817,538314] [537017,538863] 
[537622,538013] [537086,538707] 
[537528,538203] [537824,538745] 
[537550,538296] [537271,538414] 
[537819,538631] [537097,538226] 
[537390,538204] [537429,538094] 
[537462,538446] [537096,538619] 
[537440,538611] [537252,538413] 
[537476,538447] [537854,538257] 
[537110,538411] [537817,538314] 
[537898,538289] [537112,538524] 
[537227,538444] [537329,538146] 
[537688,538355] [537729,538549] 
[537110,538411] [537379,538974] 
[537971,538907] [537497,538735] 
[537712,538332] [537852,538409] 
[537947,538121] [537039,538339] 
[537971,538907] [537227,538444] 
[537817,538314] [537677,538261] 
[537459,538692] [537104,538356] 
[537953,538752] [537046,538538] 
[537479,538191] [537945,538040] 
[537209,538396] [537589,538621] 
[537531,538076] [537484,538708] 
[537893,538344] [537220,538717] 
[537597,538879] [537724,538979] 
[537102,538219] [537532,538513] 
[537905,538834] [537281,538213] 
[537292,538617] [537154,538053] 
[537819,538631] [537481,538269] 
[537019,538841] [537484,538236] 
[537104,538356] [537322,538858] 
[537334,538860] [537811,538566] 
[537112,538524] [537115,538010] 
[537712,538332] [537836,538005] 
[537817,538314] [537209,538396] 
[537080,538326] [537547,538333] 
[537724,538979] [537140,538007] 
[537071,538270] [537891,538411] 
[537550,538296] [537905,538834] 
[537811,538566] [537893,538344] 
[537830,538638] [537403,538790] 
[537062,538629] [537093,538648] 
[537830,538638] [537398,538599] 
[537095,538938] [537176,538922] 
[537046,538385] [537163,538779] 
[537431,538543] [537210,538879] 
[537154,538053] [537947,538121] 
[537431,538543] [537532,538262] 
[537522,538549] [537504,538874] 
[537165,538815] [537033,538360] 
[537852,538409] [537436,538703] 
[537262,538528] [537788,538284] 
[537262,538528] [537431,538543] 
[537709,538930] [537357,538201] 
[537597,538879] [537898,538289] 
[537459,538692] [537679,538483] 
[537313,538126] [537830,538638] 
[537033,538360] [537649,538125] 
[537271,538414] [537967,538179] 
[537580,538916] [537530,538516] 
[537836,538005] [537462,538446] 
[537550,538296] [537141,538544] 
[537479,538191] [537688,538355] 
[537836,538005] [537095,538938] 
[537709,538723] [537440,538611] 
[537436,538703] [537534,538856] 
[537647,538613] [537709,538930] 
[537550,538296] [537219,538524] 
[537967,538179] [537047,538541] 
[537967,538179] [537569,538882] 
[537019,538841] [537538,538195] 
[537597,538879] [537726,538233] 
[537140,538007] [537107,538741] 
[537359,538168] [537689,538435] 
[537017,538863] [537522,538549] 
[537359,538168] [537482,538367] 
[537140,538007] [537513,538894] 
[537252,538413] [537881,538173] 
[537580,538916] [537354,538244] 
[537281,538213] [537978,538403] 
[537852,538409] [537165,538815] 
[537550,538296] [537222,538375] 
[537589,538644] [537102,538219] 
[537709,538930] [537550,538296] 
[537456,538974] [537589,538644] 
[537677,538261] [537292,538617] 
[537209,538396] [537319,538625] 
[537220,538717] [537384,538316] 
[537349,538116] [537359,538168] 
[537359,538168] [537629,538728] 
[537096,538619] [537446,538784] 
[537210,538879] [537531,538076] 
[537241,538390] [537349,538116] 
[537104,538356] [537849,538445] 
[537271,538414] [537088,538629] 
[537830,538638] [537918,538556] 
[537547,538333] [537647,538613] 
[537129,538203] [537110,538002] 
[537580,538916] [537019,538841] 
[537891,538411] [537971,538907] 
[537832,538782] [537080,538326] 
[537977,538200] [537046,538385] 
[547317,644815] [547759,644964] 
[547813,644603] [547591,644629] 
[547670,644046] [547842,644383] 
[547191,644125] [547991,644406] 
[547293,644596] [547927,644548] 
[547820,644189] [547292,644730] 
[547442,644323] [547617,644737] 
[547220,644271] [547358,644219] 
[547922,644384] [547996,644335] 
[547959,644156] [547972,644274] 
[547375,644814] [547806,644724] 
[547220,644271] [547755,644024] 
[547663,644182] [547643,644770] 
[547806,644724] [547293,644596] 
[547682,644606] [547220,644271] 
[547996,644335] [547587,644714] 
[547442,644323] [547375,644814] 
[547842,644383] [547663,644182] 
[547146,644849] [547981,644221] 
[547422,644131] [547682,644606] 
[547618,644124] [547622,644900] 
[547134,644892] [547317,644815] 
[547084,644800] [547846,644448] 
[547344,644416] [547485,644227] 
[547643,644770] [547721,644071] 
[547617,644737] [547670,644046] 
[547922,644384] [547146,644849] 
[547293,644596] [547497,644668] 
[547587,644714] [547191,644125] 
[547996,644335] [547442,644323] 
[547301,644426] [547618,644124] 
[547485,644227] [547133,644639] 
[547959,644156] [547134,644892] 
[547220,644271] [547334,644718] 
[547663,644182] [547040,644657] 
[547030,644413] [547813,644603] 
[547591,644629] [547344,644416] 
[547209,644347] [547030,644413] 
[547842,644383] [547301,644426] 
[547682,644606] [547772,644556] 
[547591,644629] [547594,644739] 
[547301,644426] [547324,644903] 
